track_id,user,name,artists,duration,is_explicit,popularity,has_track_features,dancability,energy,loudness,tempo,speechiness,acousticness,instrumentalness,valence,liveness
3ZznsGB1HNDojZ00AlEQ1M,rauwedouwe,Kinderboerderij (Keiblij),['Prins S. en De Geit'],197.596,True,38,True,0.727,0.981,-3.715,129.99,0.118,0.289,0.000198,0.592,0.387
5hP8MCB0TT4ni8Jqb16Cff,1pat8ir5aqzhzvs7ygs1jp8ga,Ik Ga Naar Frankrijk,['The Amazing Stroopwafels'],141.04,False,46,True,0.626,0.601,-13.838,141.702,0.0341,0.166,0.0,0.967,0.107
6e0LjNPkRqxIAlmmdjWSV8,1pat8ir5aqzhzvs7ygs1jp8ga,Moi... Lolita,['Alizée'],264.282,False,63,True,0.628,0.888,-3.74,107.958,0.0277,0.0519,0.000191,0.577,0.233
0otIFwtEKqrDBGb3cvLRu4,1pat8ir5aqzhzvs7ygs1jp8ga,Belgie ... (Is Er Leven Op Pluto ...),['Het Goede Doel'],360.706,False,53,True,0.584,0.662,-13.559,140.926,0.0412,0.0114,0.000413,0.658,0.0741
2NhjrPCaQzDULWWZ0kOcGU,1pat8ir5aqzhzvs7ygs1jp8ga,Love Strong - Original Mix,['Moon Boots'],309.26,False,35,True,0.738,0.743,-6.303,115.018,0.0407,0.227,0.723,0.316,0.664
46LNQvIkDX7hs0M466DD6h,1pat8ir5aqzhzvs7ygs1jp8ga,Belle Hélène,['Doe Maar'],169.613,False,52,True,0.737,0.555,-10.423,137.912,0.0376,0.112,0.00023,0.976,0.0755
1fxoAloBlcKe3t49QwIL4m,1pat8ir5aqzhzvs7ygs1jp8ga,Non non rien n'a changé,['Les Poppys'],189.666,False,54,True,0.503,0.482,-7.685,83.796,0.0879,0.481,0.0,0.466,0.204
6iSm0u8DL5MqeptlsoeS90,1pat8ir5aqzhzvs7ygs1jp8ga,Frans Duits,"['Donnie', 'Frans Duijts']",172.881,False,61,True,0.842,0.678,-6.361,118.048,0.101,0.152,0.0,0.919,0.0669
7B78M515588woNjQFBdGcJ,1pat8ir5aqzhzvs7ygs1jp8ga,Heb Je Even Voor Mij,['Frans Bauer'],197.213,False,45,True,0.725,0.877,-9.118,118.01,0.0304,0.0391,0.688,0.961,0.375
0wMAsL98TGuI6eWUEocd1O,1pat8ir5aqzhzvs7ygs1jp8ga,Het Land Van,"['Lange Frans', 'Baas B']",230.44,False,41,True,0.66,0.525,-8.826,82.832,0.174,0.892,5.37e-06,0.614,0.136
20I8RduZC2PWMWTDCZuuAN,1pat8ir5aqzhzvs7ygs1jp8ga,Take Me Out,['Franz Ferdinand'],237.026,False,79,True,0.277,0.663,-8.821,104.561,0.0377,0.000409,0.00051,0.527,0.136
1fweXTF8DCmBPisEkDmZD1,1pat8ir5aqzhzvs7ygs1jp8ga,Franse les,['Bassie & Adriaan'],154.113,False,21,True,0.437,0.47,-11.517,170.226,0.0335,0.56,0.0,0.921,0.319
4CH8nmzGgqd4sokxN7dacs,1pat8ir5aqzhzvs7ygs1jp8ga,Parijs,['Kenny B'],193.059,False,56,True,0.668,0.662,-7.065,93.867,0.0914,0.194,0.0,0.437,0.383
3I6NQKu5HTi5PPvJTAA94i,1pat8ir5aqzhzvs7ygs1jp8ga,La Marseillaise,['Musique De La Garde Républicaine'],63.946,False,35,True,0.549,0.324,-10.862,122.138,0.0426,0.992,0.892,0.287,0.0923
260V7huyJrXnyYe0dFv2Fa,1pat8ir5aqzhzvs7ygs1jp8ga,Canopée,['Polo & Pan'],276.293,False,67,True,0.704,0.692,-6.558,96.005,0.0304,0.0942,0.0109,0.369,0.0922
49ErwcBYfYRPNBdRuPvpYA,1pat8ir5aqzhzvs7ygs1jp8ga,We Are Your Friends - Justice Vs Simian,"['Justice', 'Simian']",262.773,False,60,True,0.615,0.97,1.342,122.993,0.119,0.0104,0.384,0.507,0.178
1mvyqSb1tOvtVP1qfWEyPa,1pat8ir5aqzhzvs7ygs1jp8ga,1901,['Phoenix'],193.12,False,62,True,0.607,0.835,-5.427,144.087,0.0415,0.0588,4.71e-05,0.719,0.195
2Foc5Q5nqNiosCNqttzHof,1pat8ir5aqzhzvs7ygs1jp8ga,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,"['Daft Punk', 'Pharrell Williams', 'Nile Rodgers']",248.413,False,83,True,0.794,0.811,-8.966,116.047,0.038,0.0426,1.07e-06,0.862,0.101
7M13FwBAKWNa2jqcZeUhL6,1pat8ir5aqzhzvs7ygs1jp8ga,Love Generation - Radio Edit,"['Bob Sinclar', 'Gary Pine']",204.798,False,69,True,0.723,0.872,-3.617,128.038,0.0586,0.192,0.000154,0.544,0.0814
1EKdQjHLQHgJ0LTJfVJAml,1pat8ir5aqzhzvs7ygs1jp8ga,La tribu de Dana,['Manau'],287.933,False,45,True,0.67,0.804,-5.731,93.552,0.0547,0.114,0.0,0.363,0.0966
0b6mTlLYNEmHjjCnkrzDie,1pat8ir5aqzhzvs7ygs1jp8ga,Skinnyjeans,['Le Le'],262.973,False,31,True,0.866,0.612,-11.474,126.037,0.0964,0.0166,0.141,0.96,0.0386
1PiASZMKp39IsWwiiIYgPO,rauwedouwe,Ani Kuni,['Polo & Pan'],277.52,False,60,True,0.662,0.621,-6.158,120.998,0.0291,0.204,0.591,0.0477,0.0658
5DxiVa5ju8USAJpckiru3U,rauwedouwe,Mawakanda,"['James BKS', 'Ebenezer', 'Reo Cragun']",231.979,True,31,True,0.836,0.847,-5.046,126.983,0.131,0.0586,0.0,0.786,0.0833
2rSdECFt2XJXUD0Qhc3pW2,rauwedouwe,El Miraglo,['Jungle by Night'],228.285,False,31,True,0.7,0.8,-7.588,110.228,0.0296,0.0452,0.891,0.92,0.186
3sa06xVNmLLYIxdNNmVQN8,rauwedouwe,Where Did You Go? (feat. MNEK),"['Jax Jones', 'MNEK']",177.689,False,87,True,0.763,0.782,-4.541,127.034,0.0346,0.182,7.08e-06,0.502,0.293
2omQY42P8l0YVqG2vhovUO,rauwedouwe,Dimanche,"['CLAAP!', 'Santana']",273.829,False,0,True,0.802,0.329,-13.987,93.99,0.0604,0.023,0.189,0.321,0.0726
4YACgyR9xdAcyJMBV8H6oX,rauwedouwe,Ride On Time,['Black Box'],272.146,False,0,True,0.653,0.805,-7.539,118.763,0.0325,0.00574,0.551,0.847,0.0691
1nzLNeyk835Q9h1zPS4gr9,rauwedouwe,Across The Room - Tycho Remix,"['ODESZA', 'Leon Bridges', 'Tycho']",231.91,False,53,True,0.383,0.765,-7.295,177.89,0.0539,0.00371,6.08e-05,0.16,0.101
4riBORG5X5kvQThwODPDDh,rauwedouwe,Japan - Satin Jackets Remix,"['Tycho', 'Saint Sinner', 'Satin Jackets']",237.419,False,56,True,0.708,0.771,-9.022,92.986,0.0394,0.00721,0.164,0.371,0.277
7culxZiBjN3w3yXqxgKIpD,rauwedouwe,Avenir - Radio Edit,"['Louane', 'Jean-Philippe Massicot', 'Tristan Salvati']",185.28,False,59,True,0.768,0.437,-12.061,113.986,0.0372,0.0723,0.000362,0.632,0.0874
23IK8TF2MSiLnuEjaYPfVV,rauwedouwe,Nightshift,['Commodores'],306.56,False,63,True,0.727,0.559,-10.194,105.06,0.0392,0.62,0.0114,0.393,0.0629
0Psz3az3RIYfJpnsajBT8N,rauwedouwe,Nanã,['Polo & Pan'],190.826,False,65,True,0.685,0.735,-6.337,94.035,0.0334,0.191,0.038,0.385,0.188
7FGjTXmgLoQ9kNiD5rSmRs,rauwedouwe,Manon,['De Jeugd Van Tegenwoordig'],217.499,False,50,True,0.716,0.819,-4.54,144.987,0.16,0.00219,3.7e-06,0.774,0.542
1jYjIopHaWuVpmbOymStCN,rauwedouwe,WAAROM STEMMEN JULLIE STEEDS OP DE VVD,['Hang Youth'],31.262,False,30,True,0.395,0.691,-9.41,144.296,0.153,0.128,0.0,0.661,0.677
4nopFapJccbuP7HMf8LOO6,1pat8ir5aqzhzvs7ygs1jp8ga,K Hole,['Alex Cameron'],210.4,True,42,True,0.666,0.513,-9.964,75.191,0.0515,0.174,4.74e-05,0.401,0.115
0k5hoseEJnCAbpRh38dNoI,basmerbel,Title,['Meghan Trainor'],174.733,True,74,True,0.779,0.754,-4.358,89.998,0.0966,0.343,2.6e-06,0.883,0.0965
6urCAbunOQI4bLhmGpX7iS,basmerbel,Don't Speak,['No Doubt'],263.56,False,77,True,0.52,0.709,-7.125,76.039,0.0352,0.247,1.78e-05,0.536,0.18
3CY7wjLc1CaAIrp9buEWhG,basmerbel,Simple Kind Of Life,['No Doubt'],256.933,False,51,True,0.576,0.849,-5.199,119.999,0.0355,0.0678,0.0,0.482,0.278
1OutzYv6YiN93lrT3pJsWR,basmerbel,It's My Life,['No Doubt'],226.053,False,62,True,0.612,0.735,-5.074,126.326,0.0282,0.00202,0.00118,0.783,0.328
2PBOI7vYicqDaG9rYbycUO,basmerbel,Not Fair,['Lily Allen'],201.146,False,43,True,0.712,0.864,-6.99,121.474,0.0399,0.0516,0.0115,0.934,0.173
5wD6de7Fz1QfxVNkv1SEy7,basmerbel,LDN,['Lily Allen'],190.773,False,63,True,0.675,0.631,-7.56,100.027,0.0261,0.0147,4.39e-06,0.917,0.379
5Td8uwJOhBJx4tyRlnk8WI,basmerbel,Alfie,['Lily Allen'],165.053,True,43,True,0.778,0.908,-5.275,120.009,0.0284,0.0184,0.0,0.973,0.0896
6AtZLIzUINvExIUy4QhdjP,31hbrww3peprl3puzzaqqf6yfycy,I Knew You Were Trouble (Taylor's Version),['Taylor Swift'],219.76,False,73,True,0.584,0.557,-6.371,154.008,0.0342,0.0129,0.0,0.767,0.0576
6YvqWjhGD8mB5QXcbcUKtx,31hbrww3peprl3puzzaqqf6yfycy,Love Story (Taylor’s Version),['Taylor Swift'],235.766,False,75,True,0.627,0.792,-4.311,119.054,0.031,0.13,3.97e-06,0.415,0.0845
0cqRj7pUJDkTCEsJkx8snD,31hbrww3peprl3puzzaqqf6yfycy,Shake It Off,['Taylor Swift'],219.2,False,81,True,0.647,0.8,-5.384,160.078,0.165,0.0647,0.0,0.942,0.334
20I6sIOMTCkB6w7ryavxtO,31hbrww3peprl3puzzaqqf6yfycy,Call Me Maybe,['Carly Rae Jepsen'],193.4,False,80,True,0.783,0.58,-6.548,120.021,0.0408,0.0114,2.28e-06,0.66,0.108
4BpN2xkpSEA9L95yopkjsX,basmerbel,Because I'm Me,['The Avalanches'],252.8,False,51,True,0.427,0.79,-6.203,94.824,0.0953,0.0542,0.0169,0.537,0.324
27tNWlhdAryQY04Gb2ZhUI,31hbrww3peprl3puzzaqqf6yfycy,Roar,['Katy Perry'],223.546,False,77,True,0.671,0.771,-4.821,90.003,0.0316,0.00492,7.28e-06,0.436,0.354
2vwlzO0Qp8kfEtzTsCXfyE,31hbrww3peprl3puzzaqqf6yfycy,Wrecking Ball,['Miley Cyrus'],221.36,False,78,True,0.53,0.422,-6.262,119.964,0.0342,0.407,0.0,0.349,0.107
3E7dfMvvCLUddWissuqMwr,31hbrww3peprl3puzzaqqf6yfycy,Party In The U.S.A.,['Miley Cyrus'],202.066,False,80,True,0.652,0.698,-4.667,96.021,0.042,0.00112,0.000115,0.47,0.0886
6JY1IdkZGeIcPegKxjSKeb,31hbrww3peprl3puzzaqqf6yfycy,Since U Been Gone,['Kelly Clarkson'],188.96,False,71,True,0.662,0.739,-5.354,130.999,0.0322,0.00206,0.0603,0.382,0.113
00Mb3DuaIH1kjrwOku9CGU,31hbrww3peprl3puzzaqqf6yfycy,Sk8er Boi,['Avril Lavigne'],204.0,False,77,True,0.487,0.9,-4.417,149.937,0.0482,6.79e-05,0.0,0.484,0.358
5xEM5hIgJ1jjgcEBfpkt2F,31hbrww3peprl3puzzaqqf6yfycy,Complicated,['Avril Lavigne'],244.506,False,80,True,0.585,0.776,-5.898,77.987,0.0459,0.0572,7.74e-06,0.427,0.3
25FTMokYEbEWHEdss5JLZS,31hbrww3peprl3puzzaqqf6yfycy,Teenage Dirtbag,['Wheatus'],241.666,True,73,True,0.625,0.85,-3.904,94.661,0.0495,0.346,0.000233,0.633,0.174
1Je1IMUlBXcx1Fz0WE7oPT,31hbrww3peprl3puzzaqqf6yfycy,Wannabe,['Spice Girls'],173.026,False,81,True,0.768,0.864,-6.145,110.008,0.0324,0.101,0.0,0.891,0.162
2HBNpowBFX4mAdVHQN1ET9,carmenvs,Graceland,['Paul Simon'],291.2,False,47,True,0.732,0.705,-9.271,117.925,0.0349,0.625,0.000639,0.849,0.0813
5AKQ1JHezaXDmN5SyMSpEr,31hbrww3peprl3puzzaqqf6yfycy,Fascination,['Alphabeat'],182.12,False,63,True,0.495,0.878,-3.266,193.947,0.0361,0.00027,9.02e-05,0.825,0.07
07orvxY7mbMy7txvSjarnt,carmenvs,Ik Wil Alleen Maar Zwemmen,['Spinvis'],228.16,False,44,True,0.677,0.647,-8.849,115.006,0.0492,0.0936,0.0505,0.839,0.0713
06ypiqmILMdVeaiErMFA91,carmenvs,Drive My Car - Remastered 2009,['The Beatles'],148.893,False,65,True,0.754,0.571,-8.547,122.463,0.0421,0.0173,0.0,0.82,0.3
6L89mwZXSOwYl76YXfX13s,basmerbel,Basket Case,['Green Day'],181.533,False,80,True,0.442,0.943,-3.205,85.064,0.0602,0.00293,8.71e-06,0.781,0.091
6nTiIhLmQ3FWhvrGafw2zj,basmerbel,American Idiot,['Green Day'],176.346,True,79,True,0.38,0.988,-2.042,186.113,0.0639,2.64e-05,7.86e-05,0.769,0.368
6soLo7Z2vDBPulJgC1VC8J,carmenvs,Diamonds on the Soles of Her Shoes,['Paul Simon'],349.28,False,45,True,0.792,0.677,-9.724,110.663,0.0357,0.776,0.00121,0.877,0.224
7BPw9h8vCIX94N0rjFU12S,basmerbel,Cheap Thrills,['Sia'],211.666,False,61,True,0.628,0.698,-5.608,89.976,0.105,0.0472,0.00143,0.732,0.0907
5YJtMNWKe55yr49cyJgxva,31hbrww3peprl3puzzaqqf6yfycy,Everytime We Touch,['Cascada'],197.124,False,73,True,0.633,0.976,-5.362,142.027,0.0519,0.00281,1.29e-05,0.493,0.382
0jDWRUbxSn8zQlwFbeLHwo,31hbrww3peprl3puzzaqqf6yfycy,Evacuate The Dancefloor,['Cascada'],207.2,False,63,True,0.762,0.702,-5.87,127.029,0.0432,0.0167,0.0,0.898,0.314
3IbkWFHKCQp1Y7oLjeQgGv,carmenvs,Sinds 1 Dag Of 2 (32 Jaar),['Doe Maar'],200.891,False,54,True,0.884,0.599,-10.892,113.743,0.0449,0.283,0.00396,0.963,0.137
2vTaJoK6kaRnwsAPn66STg,31hbrww3peprl3puzzaqqf6yfycy,Everytime We Touch,['Cascade'],196.973,False,56,True,0.644,0.993,-2.784,142.04,0.0688,0.0105,0.0,0.392,0.276
3ePZ29a6YmZKsMsfA9dWXe,basmerbel,Clap Your Hands,['Sia'],238.466,False,12,True,0.699,0.87,-4.925,120.036,0.0546,0.000532,0.0219,0.778,0.359
5Nr1ZcH9PGTiQdGl9HCCS1,31hbrww3peprl3puzzaqqf6yfycy,Now You're Gone - Video Edit,"['Basshunter', 'DJ Mental Theos Bazzheadz']",148.186,False,65,True,0.639,0.976,-5.503,147.99,0.354,0.0213,0.0,0.354,0.0856
2MQsemfzHtflaTuWMdmVFD,carmenvs,Zo Vrolijk,['Herman van Veen'],182.373,False,31,True,0.832,0.424,-19.343,126.473,0.0412,0.346,0.0132,0.907,0.204
5uxYTDNKEOxcrlWyuMNjaM,31hbrww3peprl3puzzaqqf6yfycy,DotA - Radio Edit,['Basshunter'],200.56,False,52,True,0.46,0.962,-6.447,140.047,0.112,0.0084,0.00199,0.532,0.186
4rino0wsmUcK36Ro4CCrke,31hbrww3peprl3puzzaqqf6yfycy,Boten Anna - Radio edit,['Basshunter'],207.066,False,57,True,0.464,0.971,-5.546,140.179,0.26,0.0635,0.000108,0.265,0.073
3iKcDwqwMf6O547uQcyjaO,31hbrww3peprl3puzzaqqf6yfycy,Year Of Summer - Radio Edit,"['Wildstylez', 'Niels Geusebroek']",174.4,False,59,True,0.578,0.888,-5.573,149.883,0.0506,0.217,0.000583,0.378,0.294
00SmB7n85SKROGjybsyq5i,carmenvs,Bongo Bong,['Manu Chao'],158.426,False,68,True,0.755,0.545,-10.027,149.807,0.0646,0.944,0.000118,0.964,0.144
265Anh9hGoozFigjUVLUeD,carmenvs,New Shoes,['Paolo Nutini'],203.653,False,67,True,0.748,0.735,-8.692,150.04,0.0903,0.47,1.09e-05,0.854,0.0851
1G391cbiT3v3Cywg8T7DM1,basmerbel,Scar Tissue,['Red Hot Chili Peppers'],215.906,False,79,True,0.595,0.717,-4.803,88.969,0.0295,0.0779,0.00274,0.547,0.108
4TOMI010Sd4ZAX4aZ5TS85,carmenvs,Perfect Day,['Lou Reed'],225.0,False,67,True,0.4,0.267,-12.488,144.799,0.0323,0.744,0.00734,0.0872,0.103
14iN3o8ptQ8cFVZTEmyQRV,31hbrww3peprl3puzzaqqf6yfycy,I Kissed A Girl,['Katy Perry'],179.64,False,75,True,0.699,0.76,-3.173,129.996,0.0677,0.00223,0.0,0.696,0.132
2L93TdW2GMue1H2zlkt30F,carmenvs,Suzanne,['Leonard Cohen'],229.293,False,63,True,0.409,0.172,-16.44,132.151,0.0389,0.922,0.00112,0.352,0.111
3f7gYMirBEKuc57218BjOY,31hbrww3peprl3puzzaqqf6yfycy,California Gurls,"['Katy Perry', 'Snoop Dogg']",234.653,False,68,True,0.788,0.753,-3.71,125.005,0.0536,0.0038,0.0,0.403,0.18
6Skhtjr5tglhmBNNT72IcS,31hbrww3peprl3puzzaqqf6yfycy,Hero,['Enrique Iglesias'],264.64,False,31,True,0.562,0.611,-6.168,76.025,0.0435,0.184,3.15e-05,0.126,0.118
1PMy8oEMdJ5xPVMaNZPcJf,31hbrww3peprl3puzzaqqf6yfycy,Bailando - Spanish Version,"['Enrique Iglesias', 'Descemer Bueno', 'Gente De Zona']",243.893,False,38,True,0.719,0.779,-3.516,90.973,0.129,0.0451,2e-06,0.96,0.0375
3i2ZaFbGMZmerAEoVHvsmB,carmenvs,De Bom,['Doe Maar'],161.286,False,51,True,0.859,0.812,-8.211,132.575,0.043,0.305,0.0,0.856,0.124
6habFhsOp2NvshLv26DqMb,31hbrww3peprl3puzzaqqf6yfycy,Despacito,"['Luis Fonsi', 'Daddy Yankee']",229.36,False,81,True,0.655,0.797,-4.787,177.928,0.153,0.198,0.0,0.839,0.067
64BbK9SFKH2jk86U3dGj2P,basmerbel,Otherside,['Red Hot Chili Peppers'],255.373,False,80,True,0.458,0.795,-3.265,123.229,0.0574,0.00316,0.000202,0.513,0.0756
2aibwv5hGXSgw7Yru8IYTO,basmerbel,Snow (Hey Oh),['Red Hot Chili Peppers'],334.666,False,80,True,0.427,0.9,-3.674,104.655,0.0499,0.116,1.75e-05,0.599,0.119
1u5B0ResnqPcrtO80H4bHU,carmenvs,Dageraadplein,['Spinvis'],180.878,False,26,True,0.728,0.765,-6.577,125.976,0.0336,0.648,0.113,0.96,0.217
3d9DChrdc6BOeFsbrZ3Is0,basmerbel,Under the Bridge,['Red Hot Chili Peppers'],264.306,False,82,True,0.559,0.345,-13.496,84.581,0.0459,0.0576,0.000105,0.458,0.141
0Cr3j6qhDItBeFbAzdXtN2,basmerbel,VCR,['The xx'],177.093,False,57,True,0.755,0.482,-12.729,109.354,0.03,0.891,0.818,0.48,0.1
0Rqwa6i410IwhTiugt6vXi,basmerbel,Islands,['The xx'],160.72,False,62,True,0.871,0.472,-11.077,124.04,0.0756,0.74,0.269,0.707,0.145
5OVHnu9SgsdAravy4UyGq4,basmerbel,Helicopter,['Bloc Party'],220.173,False,59,True,0.47,0.954,-3.631,170.1,0.134,0.000159,0.0043,0.412,0.405
4juzduULFJiZVIcrC1tkxE,basmerbel,Banquet,['Bloc Party'],201.36,False,65,True,0.575,0.936,-4.913,150.234,0.0512,0.000128,0.0146,0.879,0.0828
4g1dMXihqGqrl3LCyvnXhb,31hbrww3peprl3puzzaqqf6yfycy,Everyday - Netsky Remix,['Rusko'],251.669,False,50,True,0.363,0.934,-5.034,173.965,0.0485,0.000341,0.777,0.132,0.329
5dhUKghcd7nhO0LE7O8Gq9,carmenvs,Fantastig Toch,['Eva De Roovere'],176.36,False,39,True,0.647,0.575,-7.136,180.01,0.035,0.711,3.27e-05,0.732,0.208
7Ms6GPeXkFA5FEkXQzEImM,basmerbel,Hunting for Witches,['Bloc Party'],211.493,False,49,True,0.568,0.803,-6.114,157.032,0.0782,0.000134,0.000202,0.72,0.0837
1LowOq3Ipndg1XC1Dcm7lX,31hbrww3peprl3puzzaqqf6yfycy,Watch It Burn,"['Camo & Krooked', 'Ayah Marar']",208.93,False,47,True,0.349,0.868,-4.258,174.163,0.0519,8.23e-05,0.0,0.151,0.619
31iW5Yzn4Z39NvSD5csT2s,31hbrww3peprl3puzzaqqf6yfycy,Come Alive,['Netsky'],250.06,False,47,True,0.455,0.863,-3.259,172.995,0.116,0.000524,0.274,0.344,0.171
1POpzXwi5LRsjwWO9sgRAj,31hbrww3peprl3puzzaqqf6yfycy,Nobody's Perfect - Netsky Full Vocal Remix,"['Jessie J', 'Netsky']",295.84,False,44,True,0.597,0.748,-8.172,86.488,0.0373,0.000991,6.67e-05,0.174,0.0932
0uryR2h5CovP64xlud4DGZ,31hbrww3peprl3puzzaqqf6yfycy,Beautiful Lies,['B-complex'],408.375,False,48,True,0.398,0.903,-5.299,174.035,0.0449,0.0002,0.901,0.124,0.252
